0.1717,-8.123,-0.2807,2.9,4.78,14.33;
-0.916,7.774,-0.1064,0.1556,-1.133,-7.448;
-3.546,4.945,0.8658,-4.122,4.747,-9.349;
0.8622,0.5756,5.609,-5.3,3.94,-4.287;
-1.838,2.741,1.459,-6.078,-7.691,-11.6;
6.321,2.886,5.07,6.078,2.533,9.987;
3.429,0.5949,3.006,3.289,0.1212,6.409;
1.254,4.597,3.18,5.222,-6.219,2.79;
-0.3543,5.276,-0.8773,4.956,-2.515,1.183;
3.722,-8,-1.391,5.933,3.039,18.12;
-4.294,4.853,-1.953,7.456,0.9422,4.922;
6.859,-8.903,4.767,1.867,6.358,17.77;
2.442,-0.7872,4.4,5.633,-0.4605,10.93;
9.032,-1.154,-0.2674,-7.078,-6.156,-6.64;
-1.031,-8.049,-1.48,2.3,2.204,12.53;
-3.575,-3.877,-0.1604,-0.2333,3.256,4.723;
-2.868,-4.264,-1.84,-3.167,2.743,1.175;
-9.195,0.1308,-3.631,8.933,0.9442,11.54;
1.053,-2.969,0.3411,5.011,-5.525,9.904;
2.181,0.6103,-2.653,-1.844,1.768,-2.038;
-6.591,-2.017,-7.191,0.2111,-4.861,1.578;
-0.01726,-7.653,-0.1747,-3.533,-6.443,3.134;
2.591,-2.808,-3.503,1.211,-0.1536,4.983;
0.8959,7.453,1.66,-6.422,-4.48,-15.64;
-5.134,8.577,-2.727,-4.967,-2.667,-16.14;
-0.1286,-5.254,1.497,7.789,6.471,18.34;
-5.799,-0.2449,2.477,-0.5889,0.3016,-0.6923;
6.779,-7.015,0.5892,-7.644,-3.327,-0.6393;
-2.464,-6.44,2.431,1.2,-0.08967,9.123;
-6.774,-5.664,6.563,-0.1222,5.573,6.126;
0.6581,-5.046,7.166,-1.511,-2.549,5.6;
7.621,1.112,-2.382,-0.9889,4.014,-0.3488;
-1.978,0.4897,2.972,5.267,3.091,7.974;
2.425,-1.622,-0.7601,1.656,6.762,6.5;
-0.861,-0.6269,1.925,-5.9,0.1844,-5.894;
3.027,2.147,1.157,0.9778,1.315,1.251;
3.976,1.528,5.641,-4.711,-6.525,-5.282;
-2.074,-7.605,0.2239,-6.322,2.14,0.7909;
2.837,-5.049,-1.123,-1.011,-0.4151,5.147;
-2.364,5.59,2.283,0.1111,-2.821,-5.564;
1.618,-1.567,-4.883,-0.05556,7.028,3.021;
0.3024,6.155,-3.776,2.167,-3.283,-4.066;
3.094,-8.96,7.602,-6.333,-0.1626,5.218;
4.186,0.2321,-3.251,-0.6778,0.03611,-0.4848;
4.132,-0.7244,-5.945,-6.389,-1.853,-8.332;
-0.5511,1.936,-7.19,-0.7889,-9.43,-5.359;
-2.067,-4.805,-2.856,-2.6,-8.219,0.2805;
-4.021,0.2192,0.86,4.133,0.1637,5.453;
-2.807,-2.987,4.144,-5.611,-1.812,-3.762;
0.8212,3.715,3.523,-1.111,2.152,-2.974;
0.0702,-1.482,-8.826,3.378,4.864,6.196;
1.209,-3.012,4.82,-5.444,-8.422,-3.202;
0.8784,-1.162,1.414,-9.456,-3.691,-10.41;
0.8426,1.69,-2.98,-2.856,2.277,-4.607;
-0.7443,4.159,-6.854,-1.989,-1.409,-7.607;
4.538,6.959,-1.735,-0.5333,1.872,-6.442;
1.73,1.537,4.26,0.4889,-1.161,1.275;
4.78,5.674,0.9517,-1.889,2.648,-5.624;
-5.338,1.419,7.455,-3.8,-5.343,-7.724;
2.964,-0.2846,3.205,7.722,-2.125,12.62;
0.376,4.569,4.284,6.289,1.904,5.794;
-5.618,1.937,-2.576,1.856,-3.74,-0.423;
2.866,-1.004,-0.6381,1.111,5.314,4.955;
1.895,-4.401,2.645,-0.3111,7.877,7.932;
-0.4824,-4.687,-2.331,-6.333,-1.439,-3.156;
-5.54,3.745,0.7812,2.578,5.254,0.3458;
3.049,4.399,5.212,-0.3889,2.531,-1.37;
-4.181,-3.236,-3.883,0.03333,1.834,3.871;
-3.473,1.687,-7.313,0.6,2.355,-0.6682;
-3.742,2.033,2.195,2.033,8.302,2.539;
-2.237,-5.968,2.331,4.322,-2.9,12.22;
1.518,-1.358,-5.911,2.756,-3.773,4.06;
7.91,4.84,3.366,-4.544,-0.8242,-6.927;
-4.298,8.762,1.363,-0.6667,-1.215,-10.21;
2.547,-9.153,-3.621,-1.711,-4.445,6.966;
-3.625,7.814,0.138,6.933,-1.001,0.9116;
-2.86,4.515,3.489,-4.1,-0.4315,-9.516;
-5.873,-2.885,-6.57,-6.456,3.492,-4.665;
1.689,-0.9603,2.213,6.233,-2.306,10.66;
-2.585,-3.645,-0.9059,-2.256,-1.875,0.9176;
3.955,5.029,-3.388,-9.211,4.064,-16.02;
3.839,-4.576,1.585,7.222,-2.05,16.23;
-8.583,6.036,0.9704,9.622,-6.362,4.11;
-5.23,6.288,3.823,5.178,3.381,0.7351;
-1.123,1.441,2.506,5.044,4.195,7.097;
-5.714,4.633,-1.976,5.344,-0.3952,1.944;
0.101,0.7936,-3.856,3.411,-5.561,2.757;
2.492,-2.046,-7.651,-2.944,1.643,-2.164;
4.952,-2.449,1.485,-4,5.053,0.9349;
7.013,4.11,-0.04383,4.056,6.818,4.717;
2.505,1.36,-1.406,-2.211,-2.777,-3.817;
-5.051,0.6231,-2.45,0.2222,6.426,0.9122;
0.5645,-0.01026,0.5423,2.833,-0.3547,4.891;
-1.664,0.3526,-0.5511,6.8,3.905,9.923;
9.239,1.115,-1.523,-3.889,1.955,-3.911;
2.373,0.6551,-3.082,5.633,-3.401,6.583;
-4.299,2.259,7.078,0.8,-2.022,-1.406;
-0.4239,-1.097,-4.765,-3.933,7.158,-2.525;
3.405,2.477,0.8668,2.478,-2.542,2.094;
0.2203,2.983,-3.155,0.06667,-1.843,-3.052;
-0.1574,-4.504,-2.607,-4.378,1.254,-0.2642;
5.937,-0.05,-1.615,-1.311,-3.446,-0.8755;
-5.649,-7.174,-2.686,-7.756,1.608,-2.323;
0.2004,-2.087,-0.9055,3.011,2.458,7.502;
-1.757,-0.9026,-4.294,-1.678,6.956,0.2365;
4.695,-0.3244,-5.675,-5.2,0.4208,-6.657;
2.414,-1.726,-3.146,3.111,1.162,6.69;
5.568,0.3449,1.616,2.9,-1.483,5.94;
4.41,-4.797,2.221,-4.589,-2.569,1.259;
-1.98,3.683,2.584,-9.211,6.357,-13.79;
-1.363,0.2718,-5.961,-4.544,2.508,-5.888;
3.025,0.1821,-6.198,8.222,0.8387,10.38;
-6.062,-0.7038,-2.093,-6.744,0.2262,-8.182;
-6.963,-2.829,0.3476,2.344,-7.896,4.07;
0.4869,2.127,-1.037,5.067,-4.05,4.457;
-3.885,6.9,8.583,7.822,-2.606,3.047;
-3.115,4.308,1.973,-4.544,4.116,-9.171;
6.21,-8.269,-0.07815,-5.122,0.7681,4.389;
4.519,-1.328,-2.586,2.5,-3.981,4.808;
-2.548,-5.572,-1.574,-4.356,5.6,1.637;
-0.644,-2.044,-3.543,-5.889,3.938,-4.523;
-1.229,0.2487,2.629,-4.933,0.837,-5.418;
0.05621,3.413,-3.2,-2.1,-3.197,-6.641;
-7.776,-7.914,2.112,-5.789,0.9072,0.1699;
1.771,3.65,-8.478,-8.856,3.435,-15.74;
4.161,-1.113,0.6881,3.289,0.607,7.698;
-0.3505,-5.278,-2.576,3.2,0.9735,10.43;
-6.566,-4.649,0.8223,-5.222,-0.1056,-2.319;
2.61,-5.391,-0.06116,6.467,-2.421,15.21;
-7.068,2.526,6.087,5.544,4.559,4.597;
-3.008,-3.795,-1.111,-3.378,-4.803,-1.067;
2.085,-1.578,0.1719,6.667,3.248,12.53;
6.722,-5.276,-0.6765,-5.967,-0.1954,-0.2586;
6.909,-6.715,3.317,0.3889,0.4676,11.67;
-5.903,-0.6628,7.626,-1.067,-7.225,-2.599;
-0.9033,3.519,-4.562,1.944,4.96,-0.1085;
-1.31,-0.8667,-2.723,-0.3778,-7.325,-0.7076;
-3.281,-7.218,5.291,3.622,7.918,14.68;
-5.114,4.313,0.3316,-2.967,-2.946,-9.069;
-0.7712,-2.709,5.256,-4.533,-4.046,-2.156;
1.789,-4.905,-3.664,4.433,-2.41,10.89;
-6.02,0.7321,4.234,2.644,-8.457,0.6268;
1.365,2.088,5.669,-4.444,-7.393,-6.803;
-1.436,-6.195,-4.44,-0.5889,-3.839,5.094;
2.381,2.874,-7.571,4.3,-0.7703,1.688;
5.441,-5.982,-8.228,4.489,-3.564,10.16;
7.152,-4.182,-5.438,1.656,-1.588,6.066;
-4.947,-3.003,-3.245,6.544,-5.591,10.65;
0.2375,-0.4756,0.4726,4.689,-2.579,7.286;
4.488,0.7564,3.33,-2.478,-1.127,-1.115;
0.6147,-4.012,-1.992,-2.522,-6.012,0.4082;
1.459,-2.965,-1.653,6.756,2.725,13.41;
-5.405,-6.226,7.881,1.411,-6.447,6.94;
1.442,-2.245,2.294,2.956,8.808,9.894;
-3.727,5.199,3.433,-5.956,-0.6382,-13.01;
-8.415,0.5154,4.512,0.6556,0.8439,-0.8156;
5.746,2.276,3.614,-5.211,-2.117,-5.965;
-3.29,7.095,2.716,2.022,-6.962,-5.718;
1.097,-0.2949,1.46,2.667,2.486,5.883;
0.747,-1.246,1.287,-0.2667,-5.176,1.379;
-5.294,-1.621,5.908,2.967,-1.242,5.23;
0.8853,-3.515,1.87,-2.5,-0.4606,1.965;
-3.09,-5.271,0.9871,-6.789,-1.365,-3.146;
0.7274,1.544,-5.156,-1.722,6.34,-2.66;
7.088,1.492,-6.685,1.789,-9.204,-1.888;
-1.62,-0.05641,0.7815,-1.467,-0.357,-1.154;
5.11,-4.449,1.049,6.933,2.851,16.82;
-1.771,-0.04744,-3.04,7.589,-1.035,10.05;
2.922,-3.892,6.044,-7.3,4.754,-1.009;
2.508,1.379,-3.682,0.1222,-3.19,-1.541;
3.663,-3.747,5.719,-1.544,0.2484,5.702;
-2.326,2.147,-0.09106,0.1222,3.329,-0.9209;
-5.069,1.169,-0.2929,0.3667,-2.212,-1.211;
-3.001,-8.446,-2.699,5.122,1.462,16.13;
2.267,-2.14,0.2453,1.022,-5.491,4.031;
-6.352,-0.1308,-4.069,5.244,-1.677,6.633;
3.734,8.471,5.748,-7.478,2.908,-14.44;
-1.101,1.218,0.08155,5.5,-1.341,6.452;
-0.5629,3.067,-1.872,0.05556,1.562,-2.304;
-7.833,4.255,-3.444,6.544,-2.107,3.487;
2.949,2.572,0.3721,8.533,-3.356,9.512;
-2.87,-0.3987,5.29,-5.233,-3.469,-6.261;
-1.393,-5.294,1.494,-0.2,-5.016,5.272;
-5.526,-6.729,-0.7975,-4.189,-0.08833,1.518;
2.157,-0.3,6.112,-2.944,0.6626,-0.232;
2.369,3.235,8.309,3.411,1.199,5.216;
-1.925,-2.438,0.5443,0.8778,1.776,4.769;
1.206,-1.015,2.034,4.044,1.265,8.379;
-1.879,3.288,6.415,-2.878,6.564,-4.517;
-7.074,-5.774,-7.096,1.389,-6.103,6.885;
5.524,6.278,-0.5834,4.133,-6.094,-0.579;
4.537,-3.728,4.315,3.344,-6.128,10.66;
-6.824,-3.594,0.07781,-0.05556,-6.761,2.006;
1.886,-0.8859,-3.767,-0.7444,0.9749,0.4953;
-4.093,0.3923,4.553,-1.233,0.5718,-1.572;
6.535,-3.09,-7.262,-2.178,3.284,0.02487;
-4.311,-5.338,-1.283,3.056,3.412,10.44;
3.611,-5.524,5.131,-6.578,-1.849,0.3346;
6.203,-3.633,4.683,-4.233,0.9192,2.813;
1.447,0.9,0.8318,-2.033,-6.871,-3.49;
-2.951,-1.949,4.271,5.322,4.817,10.77;
0.1574,5.659,-1.944,-7.289,-2.594,-15.44;
-4.242,-4.921,-1.324,1.3,-6.1,5.803;
-1.065,-5.717,-4.223,7.822,4.633,17.36;
-0.5085,7.231,0.4312,4.611,-0.8171,-0.788;
-9.985,-1.772,-4.085,2.911,1.716,5.855;
-5.535,-2.349,4.639,-1.344,-3.325,-0.1501;
-1.329,3.541,-1.648,-0.4889,-2.632,-4.422;
2.684,-7.792,-0.6898,5.9,0.4914,17.41;
-4.89,3.96,0.1098,5.522,0.6415,3.206;
-7.463,9.472,7.656,1.767,-4.566,-9.863;
5.826,3.844,-0.007136,-1.022,-2.6,-3.766;
7.109,-4.462,8.442,-3.933,3.071,6.685;
1.338,5.746,-0.4506,1.733,-1.701,-2.992;
-0.8008,6.327,6.14,-1.144,-4.943,-7.313;
-1.5,-3.467,1.054,4.278,-1.202,9.888;
-0.4281,0.3,0.8046,-1.522,5.141,-0.2249;
3.053,3.846,2.541,-1.656,4.156,-2.981;
2.47,7.917,-2.37,-5.267,1.394,-14.22;
-5.981,3.965,2.208,0.7667,-2.12,-3.896;
-4.669,-6.428,-3.772,-0.5556,-6.51,4.786;
-4.234,2.888,1.066,4.689,-1.371,3.007;
-5.379,4.224,-4.384,3.844,-1.175,0.3302;
-5.386,-3.173,0.3245,5.611,1.415,10.92;
2.694,5.047,0.9755,-1.078,5.108,-3.894;
-0.9539,-4.312,1.432,0.2111,1.04,6.088;
0.6772,-0.8962,-8.794,3.856,4.693,6.084;
1.384,-0.5718,7.994,-0.5889,0.6438,3.279;
2.596,-0.4244,-5.74,-3.744,-5.744,-5.837;
1.854,7.778,-4.45,-0.5556,1.625,-8.482;
0.7743,-0.02821,0.229,7.844,5.921,12.71;
-0.39,-3.108,2.402,0.5667,-2.718,4.853;
3.324,2.563,-5.335,4.278,-0.7434,2.641;
0.3766,-0.8231,1.373,-4.444,4.1,-2.77;
2.029,-5.31,1.177,5.144,-4.993,13.11;
-5.458,0.3846,6.065,0.8111,-0.2667,0.401;
-9.378,0.1962,3.951,4.656,-2.611,3.811;
3.204,0.3218,-0.05233,-1.611,3.327,-0.1652;
-2.893,1.223,2.672,-0.5556,2.42,-0.8924;
-5.462,0.6615,2.054,3.1,4.744,4.186;
3.003,0.4795,-1.661,6.589,5.161,10.24;
-0.2257,-2.617,-3.014,2.511,-7.121,5.018;
1.162,-2.296,1.008,7.222,5.076,14.4;
3.298,-2.853,3.16,-2.1,0.5206,3.076;
-1.863,-6.342,3.738,-3.889,-4.052,1.894;
-3.696,7.04,-0.9038,-7.222,4.055,-15.9;
2.544,2.319,-2.775,1.844,4.077,1.453;
2.192,-2.088,-0.9222,-1.933,0.2713,0.9005;
3.771,-6.637,7.405,-2.122,-0.1962,8.551;
0.8442,-0.5641,-3.934,3.8,-1.917,5.448;
1.099,-2.953,-1.426,1.5,-0.4141,5.881;
5.341,-4.827,-1.657,2.911,0.3016,10.37;
3.069,-6.346,5.446,3.933,6.187,16.48;
0.7769,2.388,-2.005,7.744,7.243,9.774;
0.2172,-9.788,1.224,5.067,0.6838,18.44;
-2.045,-7.31,0.8179,-0.3222,3.26,8.651;
7.631,-2.749,0.157,0.6667,1.167,6.622;
6.699,-8.564,-0.01495,-2.267,1.676,8.755;
1,6.642,-1.722,4.711,3.165,0.5732;
-0.2131,0.3654,-1.233,2.622,-3.214,3.132;
-2.17,4.881,-7.14,-0.05556,-7.429,-6.965;
6.413,-6.158,-0.5498,-6.533,-2.396,-0.5044;
5.083,-1.826,-5.171,3.367,-6.486,4.982;
2.61,-4.59,1.116,-1.022,-5.203,4.336;
7.29,1.079,-0.6453,-2.8,5.825,-1.51;
-7.343,1.96,-4.029,-2.644,-5.584,-6.751;
0.8608,-3.773,4.186,1.2,-2.749,7.17;
-3.947,-3.324,-4.039,0.08889,-5.112,2.652;
-0.6959,-5.965,3.831,-4.544,-0.3011,1.809;
-0.4493,0.5526,5.062,-0.06667,-4.442,0.271;
-4.018,-1.315,-0.5324,7.722,1.97,12.09;
3.7,-3.212,8.229,-4.244,-5.543,1.324;
7.309,-0.4333,-3.474,-7,2.722,-7.43;
0.7334,0.1705,1.855,-6.1,4.37,-5.738;
-6.088,3.571,-0.9463,-0.4556,-2.905,-5.133;
0.4282,5.376,5.748,2,-6.134,-1.957;
-0.02946,2.514,-2.423,-1.9,-6.771,-5.994;
4.042,4.405,-4.082,0.1667,-7.053,-5.521;
6.768,1.378,-4.797,1.633,0.05271,0.791;
-5.024,1.067,-1.905,7.711,-0.7219,8.841;
5.606,3.51,-2.263,5.444,-2.642,4.062;
0.6493,0.3346,4.286,0.9889,-2.895,2.463;
0.1631,-0.6154,2.153,3.822,-8.919,5.359;
6.878,5.973,0.9205,-3.556,2.887,-7.594;
6.436,7.16,-2.263,-7.367,-5.283,-17.05;
0.8552,2.331,-0.9565,0.7222,-3.568,-1.285;
-0.5218,0.8718,9.105,-5.511,6.304,-4.366;
0.8081,-7.141,-0.01937,-8.389,0.4256,-2.209;
-3.307,-0.9846,-1.985,-3.589,-4.943,-4.451;
0.01088,8.176,0.805,-2.133,-0.8405,-10.45;
1.673,-4.476,-8.741,-3.511,0.2573,-0.8183;
4.909,1.386,2.405,-4.389,-1.039,-4.497;
4.152,5.917,-2.206,-7.344,3.87,-14.1;
0.513,1.026,-4.196,3.511,-2.393,3.22;
4.477,5.756,0.7547,7.456,-3.41,5.191;
-6.909,0.09103,-0.51,4.922,2.873,6.593;
-3.543,4.906,-2.445,-2.533,1.421,-8.082;
5.725,1.181,-7.225,-1.6,3.257,-3.652;
5.802,0.3321,7.615,4.667,-2.87,10.65;
-3.049,-0.09744,1.122,4.344,-4.109,5.459;
1.241,-4.392,6.688,-5.933,-2.129,-0.6455;
-0.709,-1.771,-3.129,-0.4778,-6.748,0.218;
0.8612,6.704,-1.288,-0.1556,-9.339,-8.294;
6.392,-5.731,1.799,-0.4556,1.279,8.819;
-4.58,5.718,0.6143,0.2556,9.016,-3.817;
-1.599,-2.878,-5.655,-3,5.653,0.1507;
2.829,-0.6731,-5.99,-2.378,-1.233,-2.964;
-2.352,-3.074,-0.5814,-5.144,-6.138,-4.256;
-1.926,-6.117,0.58,0.6667,-2.428,7.547;
-0.8992,-7.812,-3.321,-2.044,-6.423,4.573;
6.669,-1.978,-5.76,-0.6,-9.553,-0.9596;
1.444,6.674,0.4356,-3.533,0.0367,-10.29;
5.191,-4.614,1.778,-0.06667,4.96,8.549;
3.046,-3.073,0.8685,-0.1556,-6.837,3.569;
4.759,2.056,-0.9273,0.4889,-4.666,-0.8775;
-1.309,-1.006,1.712,0.5667,-0.6567,2.668;
1.074,-2.287,-2.893,-2.289,7.201,1.369;
2.945,-8.186,-1.156,1.889,-2.41,11.88;
0.1546,-7.169,-2.212,-1.867,-0.1885,5.673;
-5.049,-0.2821,-0.1145,-1.311,5.245,-0.3824;
-2.291,-0.1731,-0.1281,0.3333,-0.4704,1.054;
2.8,-2.254,3.698,4.778,-8.418,9.683;
-0.08909,-1.714,-6.314,2.222,-2.463,3.978;
3.227,0.2513,3.208,4.944,2.375,9.397;
6.892,1.494,-0.897,1.778,-2.278,2.248;
1.387,-0.2769,1.932,-0.4,-0.1296,1.513;
3.138,-5.532,-4.442,0.02222,-3.043,5.455;
-4.874,-1.627,-2.545,5.978,2.697,10.12;
2.469,1.674,0.4907,-0.4444,-3.536,-1.421;
-4.352,0.05641,4.153,-2.178,6.465,-1.386;
1.22,-5.712,0.1515,3.011,4.435,12.16;
-3.281,3.083,7.685,-1.422,6.856,-2.885;
-8.523,-1.331,-6.865,-7.289,0.8102,-7.73;
-5.995,-0.5654,2.783,2.289,2.248,3.741;
-5.764,-4.813,-1.548,0.9889,1.575,6.599;
2.321,1.819,1.08,-3.567,4.706,-3.882;
-2.074,-1.744,-1.818,-3.389,6.022,-1.025;
7.755,-6.135,-5.15,3.033,-4.772,9.439;
-6.278,1.145,-3.15,4.989,-6.601,3.919;
5.523,6.249,0.685,5.189,-2.198,2.15;
3.809,-3.344,0.6188,-3.322,0.1601,1.191;
-2.552,-1.84,3.47,1.856,4.563,6.123;
-3.599,-2.51,1.99,-1.889,0.9903,0.7673;
-6.4,5.409,-3.793,5.111,-1.93,0.5295;
0.2926,0.05897,-4.221,5.922,0.8612,8.045;
0.8725,-0.9628,5.117,-1.767,0.808,1.239;
1.694,2.529,4.69,4.333,-7.693,4.065;
-5.708,-2.213,-1.329,-2,-3.305,-1.048;
0.04136,-4.054,-2.866,3.778,0.3798,9.752;
2.019,3.705,-2.864,5.011,-5.281,2.198;
-4.607,-0.5859,-0.2277,-6.911,-5.347,-9.442;
-0.07253,2.114,0.366,2.778,-2.252,2.015;
-0.1671,3.06,-5.901,0.04444,5.456,-2.262;
-1.367,-1.295,-0.07339,-5.778,-2.25,-5.945;
-2.96,0.4346,1.107,6.022,3.139,8.568;
-2.771,-4.583,-0.8722,-2.311,3.444,2.874;
-5.888,3.742,-2.559,-3.544,1.052,-8.486;
0.9551,1.286,6.203,-0.2778,0.5108,1.046;
-5.461,-0.7474,-0.6578,-0.2667,4.198,1.2;
-2.597,-2.413,3.41,3.278,3.595,8.381;
0.1538,2.837,-5.561,3.011,-2.652,0.3029;
1.243,2.101,-0.6847,9.067,7.434,12.24;
0.04159,2.444,-4.013,2.856,3.363,2.033;
-6.451,-0.8962,2.257,1.433,-0.2628,2.355;
-0.916,0.2577,4.397,4.267,1.878,7.236;
-7.38,-3.178,1.98,-6.189,4.109,-4.6;
3.928,0.8179,-2.131,-6.278,1.113,-7.855;
0.5635,-4.727,8.195,6.078,0.06399,15.92;
-1.321,-3.224,0.5508,-6.167,2.882,-3.286;
-2.581,-1.354,0.2001,-3.044,-2.549,-2.569;
-1.322,-8.878,1.536,4.478,0.02918,16.24;
1.187,1.632,-1.315,0.2778,2.638,0.07745;
5.164,-3.585,-0.9351,4.722,-0.3218,11.58;
3.587,-0.2269,-0.7805,-7.722,-3.73,-9.188;
7.466,-5.194,2.676,-1.211,-0.1702,7.699;
-2.526,-2.309,5.358,6.5,-3.527,11.29;
-1.074,-1.236,0.669,-1.822,6.283,1.064;
3.547,-3.037,-0.9429,-0.7,5.477,4.777;
-5.226,-1.442,-3.632,0.7111,7.539,3.954;
-5.432,8.44,-0.3748,0.3889,9.787,-6.542;
-4.242,-1.372,0.2117,-2.8,-1.591,-2.382;
-3.038,-5.962,3.893,2.211,6.028,11.11;
-2.363,-2.608,-4.451,-1.867,-1.571,0.05366;
8.298,-1.314,0.04655,-2.078,-1.904,0.9677;
1.727,-5.459,3.521,5.844,-5.55,14.63;
-6.55,-0.4,1.287,0.7556,0.3911,1.103;
6.364,-5.349,-1.299,4.567,4.831,14.3;
-0.4658,-1.799,-4.363,3.611,1.376,7.032;
5.857,-8.682,-0.7455,3.689,-4.452,14.98;
-8.137,-0.04615,-3.368,0.2778,1.993,0.6071;
1.392,1.85,2.458,3.833,-5.497,3.88;
-3.43,1.614,-6.25,0.7111,6.862,0.519;
0.3504,-0.5295,5.188,-4,-6.972,-3.902;
-1.493,4.394,-0.4696,1.667,7.93,-0.2403;
6.589,5.541,2.995,4.389,3.819,4.366;
-0.3861,4.34,-3.753,3.467,-4.136,-0.6402;
7.156,4.214,-4.336,-1.2,4.096,-4.891;
9.415,3.013,5.605,-4.433,0.6934,-2.751;
-4.273,6.928,-4.269,-0.1333,5.227,-6.438;
-0.008707,-3.341,-5.679,0.1889,0.7977,3.807;
-1.055,-5.744,-3.091,0.7778,-3.292,6.74;
-1.027,3.445,5.393,1.311,3.652,0.4575;
-3.701,-8.026,1.724,8.578,-3.288,19.44;
3.836,1.25,4.669,-1.389,7.829,1.839;
-3.643,-5.104,2.133,4.622,2.018,12.25;
7.522,-8.45,-4.778,-4.911,3.35,3.278;
1.226,-8.582,-0.5056,3.911,-5.026,14.33;
-8.9,-5.721,-3.208,-1.589,0.7251,3.833;
4.087,-0.5744,-5.51,1.167,-7.35,0.4831;
-0.1642,-8.833,3.286,3.8,2.297,16.39;
-6.493,7.344,4.583,-0.2667,-0.3755,-8.767;
-5.014,4.359,1.815,-5.444,-1.572,-12.07;
-1.436,3.109,-2.748,-1.033,-4.639,-5.252;
-4.677,1.738,8.014,0.2,-0.6882,-1.546;
4.043,-3.447,3.338,0.8444,-0.1546,7.741;
2.159,-7.823,1.213,-6.633,-9.837,-0.6144;
2.485,3.835,-1.036,0.03333,-8.077,-4.442;
-1.758,-1.308,2.91,-3.067,-8.955,-3.405;
3.727,0.1526,1.37,1.778,0.6822,4.531;
1.858,-0.1308,1.577,-2.378,8.721,0.5672;
4.857,2.858,4.289,-0.04444,8.029,2.187;
-2.664,0.1333,2.521,3.356,-1.81,4.602;
-4.056,3.862,-1.044,-2.2,5.699,-5.683;
-4.727,0.8423,3.427,3.1,-8.37,1.594;
-0.02161,-0.4141,4.662,5.122,1.918,9.466;
-3.034,0.2513,-4.862,-1.778,-5.744,-3.736;
4.464,-5.529,-0.3721,0.3778,8.762,9.85;
-2.24,-1.014,-1.571,-2.589,-0.04124,-1.953;
-4.637,4.271,6.293,-4.467,7.783,-8.658;
0.6018,-2.529,-1.739,3.733,4.292,9.163;
2.685,-0.08846,0.4686,5.778,-6.301,8.095;
1.735,1.754,1.593,4.333,1.139,5.834;
-6.825,0.3474,-1.482,-4.678,2.058,-6.35;
9.535,0.01538,-5.571,-1.544,-1.329,-2.64;
-4.121,-7.294,-2.07,-2.489,5.983,5.751;
0.6479,-7.072,-3.428,0.6556,7.634,10.22;
-2.795,1.023,3.875,-5.433,1.762,-7.076;
-5.482,1.033,3.398,4.344,-4.953,3.454;
-2.098,5.736,1.143,1.111,-1.715,-4.241;
5.041,-4.228,-2.117,3.111,5.045,10.72;
-2.751,-3.262,5.519,0.05556,0.5862,4.587;
2.432,-1.95,1.82,5.278,-2.761,10.46;
-7.754,3.186,7.588,-0.5778,-0.6227,-5.64;
-6.304,-4.927,1.849,8.356,-3.726,15.07;
-3.129,-3.669,-2.228,2.456,2.623,7.836;
4.047,6.697,6.011,-5.656,6.086,-9.304;
1.772,0.3526,6.93,0.8444,-8.857,2.195;
-2.669,-2.081,-3.774,5.867,-3.697,9.273;
-3.962,4.028,1.461,-4.1,3.454,-8.682;
6.089,8.172,-0.893,0.1778,-1.511,-6.893;
2.615,5.972,1.463,1.322,-1.034,-2.821;
-1.891,5.279,2.481,-0.9556,1.279,-5.653;
1.834,0.7718,6.161,-1.544,0.8884,0.3857;
1.247,2.815,9.085,-8.433,2.252,-10.07;
0.2366,3.428,-2.078,1.078,-5.291,-2.659;
8.257,-0.4436,-1.077,4.378,-3.437,7.606;
-2.094,4.363,0.6082,-5.111,-0.3513,-10.74;
-7.338,6.646,7.451,5.556,2.028,-0.5016;
1.93,-6.688,0.4159,8.544,2.639,20.32;
0.07036,-4.197,-5.437,-5.778,-7.332,-4.695;
7.355,0.5808,1.433,-3.156,5.527,-0.4704;
3.143,-0.6769,0.08597,-3.8,-3.344,-3.282;
2.004,-3.245,7.01,3.189,2.265,11.43;
-1.875,-7.124,9.444,0.8222,-1.092,10.2;
8.677,-2.077,2.941,-2.989,2.221,3.064;
0.2727,3.577,-1.637,1.322,3.883,-0.5637;
3.352,-4.059,4.483,3.667,0.3287,12.34;
-3.232,-1.665,3.882,-1.311,-1.269,0.4161;
4.558,3.438,-7.85,-2.133,0.3462,-7.457;
5.75,2.904,-1.468,-0.7,0.4666,-2.378;
-2.431,2.668,-0.3279,0.2889,-8.856,-3.735;
-5.18,2.614,-1.501,4.822,1.048,3.745;
-5.332,8.469,-2.809,-7.378,2.2,-18.23;
-4.469,4.685,5.663,-2.044,-2.962,-8.005;
0.6186,0.2513,7.727,0.2889,-2.465,2.481;
-5.746,3.735,0.02854,6.144,-5,2.96;
1.061,1.805,0.8933,7.622,5.752,10.67;
-4.539,4.682,-3.492,-1.689,-2.912,-7.724;
4.561,-1.514,1.743,-2.467,8.345,2.613;
-6.594,4.809,1.078,8.122,4.303,6.041;
0.9553,4.586,-1.581,1.611,-4.044,-2.732;
-6.59,2.996,3.098,6.322,6.179,5.845;
6.18,-8.781,1.124,1.311,-2.747,13.2;
-1.924,-7.308,3.499,2.578,-7.803,10.6;
